timestamp,station_id,station_name,gage_height_ft,discharge_cfs
2017-08-20T04:15:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.95,40.0
2017-08-20T04:15:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.49,7.88
2017-08-20T04:30:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.18,
2017-08-20T04:30:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.72,2200.0
2017-08-20T04:30:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.85,46.9
2017-08-20T04:30:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.69,128.0
2017-08-20T04:30:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.28,12.6
2017-08-20T04:30:00.000-05:00,08075500,"Sims Bayou at Houston, TX",-0.07,
2017-08-20T04:30:00.000-05:00,08075770,"Hunting Bayou at IH 610, Houston, TX",17.12,5.64
2017-08-20T04:30:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.94,40.0
2017-08-20T04:30:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.49,7.88
2017-08-20T04:45:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.21,
2017-08-20T04:45:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.71,2190.0
2017-08-20T04:45:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.84,46.2
2017-08-20T04:45:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.7,131.0
2017-08-20T04:45:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.27,12.4
2017-08-20T04:45:00.000-05:00,08075500,"Sims Bayou at Houston, TX",0.03,
2017-08-20T04:45:00.000-05:00,08075770,"Hunting Bayou at IH 610, Houston, TX",17.11,5.41
2017-08-20T04:45:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.94,40.0
2017-08-20T04:45:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.49,7.88
2017-08-20T05:00:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.2,
2017-08-20T05:00:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.7,2190.0
2017-08-20T05:00:00.000-05:00,08074500,"Whiteoak Bayou at Houston, TX",7.83,45.6
2017-08-20T05:00:00.000-05:00,08075000,"Brays Bayou at Houston, TX",16.68,125.0
2017-08-20T05:00:00.000-05:00,08075400,"Sims Bayou at Hiram Clarke St, Houston, TX",26.27,12.4
2017-08-20T05:00:00.000-05:00,08075500,"Sims Bayou at Houston, TX",0.12,
2017-08-20T05:00:00.000-05:00,08075770,"Hunting Bayou at IH 610, Houston, TX",17.12,5.64
2017-08-20T05:00:00.000-05:00,08076000,"Greens Bayou nr Houston, TX",38.94,40.0
2017-08-20T05:00:00.000-05:00,08076500,"Halls Bayou at Houston, TX",39.49,7.88
2017-08-20T05:15:00.000-05:00,08074000,"Buffalo Bayou at Houston, TX",8.23,
2017-08-20T05:15:00.000-05:00,08073600,"Buffalo Bayou at W Belt Dr, Houston, TX",47.69,2190.0
